plot,page,selection_reason,subject_id,band,channel,metric,value,polarity
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,6.0,8-30Hz,T5,subject_signed_hedges_g,-0.30524036453690545,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,6.0,8-30Hz,T6,subject_signed_hedges_g,0.018182706919061736,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,6.0,8-30Hz,Oz,subject_signed_hedges_g,0.3762530510129105,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,6.0,8-30Hz,O1,subject_signed_hedges_g,-0.06869273909694622,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,6.0,8-30Hz,O2,subject_signed_hedges_g,0.12180844557996107,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Fp1,subject_signed_hedges_g,-0.4984476946408603,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Fp2,subject_signed_hedges_g,-0.45735265741323855,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Fz,subject_signed_hedges_g,-0.43113583598170974,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,F3,subject_signed_hedges_g,-0.8126565932370631,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,F4,subject_signed_hedges_g,-0.7579676991034086,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,F7,subject_signed_hedges_g,-0.7012617421619859,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,F8,subject_signed_hedges_g,-0.6216438692155932,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,FCz,subject_signed_hedges_g,-0.3419477216220521,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,FC3,subject_signed_hedges_g,-0.808336598651566,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,FC4,subject_signed_hedges_g,-0.6517917049536274,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,FT7,subject_signed_hedges_g,-0.678203465268464,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,FT8,subject_signed_hedges_g,-0.5439572152263463,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Cz,subject_signed_hedges_g,-0.26488104759345277,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,C3,subject_signed_hedges_g,-0.9253105480586054,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,C4,subject_signed_hedges_g,-0.6006162823989913,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,T3,subject_signed_hedges_g,-0.633906242047385,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,T4,subject_signed_hedges_g,-0.43164078198437666,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,CP3,subject_signed_hedges_g,-0.9038088254540024,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,CP4,subject_signed_hedges_g,-0.8254070641017015,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,TP7,subject_signed_hedges_g,-0.654364702837761,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,TP8,subject_signed_hedges_g,-0.5147504536733537,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Pz,subject_signed_hedges_g,-0.6910489362282066,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,P3,subject_signed_hedges_g,-0.7840009223442802,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,P4,subject_signed_hedges_g,-0.7169515846455605,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,T5,subject_signed_hedges_g,-0.7765856016232717,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,T6,subject_signed_hedges_g,-0.6826488703300776,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,Oz,subject_signed_hedges_g,-0.780761858601236,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,O1,subject_signed_hedges_g,-0.5242501859942016,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,7.0,8-30Hz,O2,subject_signed_hedges_g,-0.6574241849510535,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Fp1,subject_signed_hedges_g,0.08542824959146314,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Fp2,subject_signed_hedges_g,0.5200157709068658,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Fz,subject_signed_hedges_g,-0.2129206579168574,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,F3,subject_signed_hedges_g,-0.28508516968213493,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,F4,subject_signed_hedges_g,-0.04031829731228727,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,F7,subject_signed_hedges_g,0.0462351093429933,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,F8,subject_signed_hedges_g,-6.496147754375632e-05,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,FCz,subject_signed_hedges_g,-0.23234797688485975,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,FC3,subject_signed_hedges_g,-0.0869652975208946,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,FC4,subject_signed_hedges_g,-0.10211221372996417,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,FT7,subject_signed_hedges_g,-0.10727938089418354,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,FT8,subject_signed_hedges_g,-0.18472497690154793,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Cz,subject_signed_hedges_g,0.21380148235662494,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,C3,subject_signed_hedges_g,0.0790400348074259,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,C4,subject_signed_hedges_g,-0.22340039705599465,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,T3,subject_signed_hedges_g,0.0703675401796967,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,T4,subject_signed_hedges_g,0.18057054570282685,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,CP3,subject_signed_hedges_g,0.03728751610678137,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,CP4,subject_signed_hedges_g,-0.05586183398284559,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,TP7,subject_signed_hedges_g,-0.015786307639484076,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,TP8,subject_signed_hedges_g,-0.06336512430210459,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Pz,subject_signed_hedges_g,0.03899946347693192,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,P3,subject_signed_hedges_g,-0.0035226501641401676,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,P4,subject_signed_hedges_g,0.21985331176277148,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,T5,subject_signed_hedges_g,-0.1072759854343987,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,T6,subject_signed_hedges_g,0.043855697068602234,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,Oz,subject_signed_hedges_g,0.3380337216089001,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,O1,subject_signed_hedges_g,0.23130493594082802,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,8.0,8-30Hz,O2,subject_signed_hedges_g,0.6617587409408007,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Fp1,subject_signed_hedges_g,0.07686763986802136,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Fp2,subject_signed_hedges_g,0.0967764713707209,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Fz,subject_signed_hedges_g,0.199059821217771,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,F3,subject_signed_hedges_g,0.1533574549149808,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,F4,subject_signed_hedges_g,-0.04528119969021932,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,F7,subject_signed_hedges_g,0.07391142865968219,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,F8,subject_signed_hedges_g,0.05141891079922561,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,FCz,subject_signed_hedges_g,0.13617638151979267,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,FC3,subject_signed_hedges_g,0.004639640236570679,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,FC4,subject_signed_hedges_g,-0.2002671273609938,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,FT7,subject_signed_hedges_g,0.1720163659952207,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,FT8,subject_signed_hedges_g,0.36892729869864477,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Cz,subject_signed_hedges_g,-0.04796869204309839,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,C3,subject_signed_hedges_g,0.11919702066027504,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,C4,subject_signed_hedges_g,-0.047862532401975626,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,T3,subject_signed_hedges_g,0.4219121109630348,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,T4,subject_signed_hedges_g,0.49904535215105994,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,CP3,subject_signed_hedges_g,0.230682175658999,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,CP4,subject_signed_hedges_g,0.186420145279973,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,TP7,subject_signed_hedges_g,0.5110910241267015,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,TP8,subject_signed_hedges_g,0.46023611951842536,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Pz,subject_signed_hedges_g,0.03339996925503416,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,P3,subject_signed_hedges_g,0.24018238980532058,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,P4,subject_signed_hedges_g,0.3746796138839642,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,T5,subject_signed_hedges_g,0.24652993700010056,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,T6,subject_signed_hedges_g,0.40389130467846496,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,Oz,subject_signed_hedges_g,0.03149118825978908,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,O1,subject_signed_hedges_g,-0.04220537041350071,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,9.0,8-30Hz,O2,subject_signed_hedges_g,0.12586749450119367,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Fp1,subject_signed_hedges_g,0.3706516122293689,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Fp2,subject_signed_hedges_g,0.31574616228264263,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Fz,subject_signed_hedges_g,0.3249439010587914,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,F3,subject_signed_hedges_g,0.36894257569138955,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,F4,subject_signed_hedges_g,0.34693500579075587,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,F7,subject_signed_hedges_g,0.09893105680009005,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,F8,subject_signed_hedges_g,0.2630136533600616,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,FCz,subject_signed_hedges_g,0.2999860487779884,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,FC3,subject_signed_hedges_g,0.3108968416535835,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,FC4,subject_signed_hedges_g,0.34699882884872113,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,FT7,subject_signed_hedges_g,0.11280918127587305,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,FT8,subject_signed_hedges_g,0.39227947650559986,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Cz,subject_signed_hedges_g,0.3073334029150585,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,C3,subject_signed_hedges_g,0.2309686102009739,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,C4,subject_signed_hedges_g,0.40385423442210766,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,T3,subject_signed_hedges_g,0.0520111867683228,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,T4,subject_signed_hedges_g,0.12984284271541072,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,CP3,subject_signed_hedges_g,0.19396514255695477,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,CP4,subject_signed_hedges_g,0.5356894031755788,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,TP7,subject_signed_hedges_g,0.22797097917410486,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,TP8,subject_signed_hedges_g,0.42478735579862337,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Pz,subject_signed_hedges_g,0.49489263284626683,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,P3,subject_signed_hedges_g,0.3859336427403382,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,P4,subject_signed_hedges_g,0.47207616223111865,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,T5,subject_signed_hedges_g,0.35947107957866087,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,T6,subject_signed_hedges_g,0.4635860474008446,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,Oz,subject_signed_hedges_g,0.336637584300852,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,O1,subject_signed_hedges_g,0.3055764840034504,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,10.0,8-30Hz,O2,subject_signed_hedges_g,0.3379689029071129,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Fp1,subject_signed_hedges_g,-0.10731938656943167,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Fp2,subject_signed_hedges_g,-0.09052752862094839,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Fz,subject_signed_hedges_g,-0.4090557096912724,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,F3,subject_signed_hedges_g,-0.37563572792508165,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,F4,subject_signed_hedges_g,-0.3498364390348636,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,F7,subject_signed_hedges_g,-0.44964102743110895,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,F8,subject_signed_hedges_g,-0.24214184911864908,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,FCz,subject_signed_hedges_g,-0.3409722114254592,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,FC3,subject_signed_hedges_g,-0.3460052611151906,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,FC4,subject_signed_hedges_g,-0.28157449717554395,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,FT7,subject_signed_hedges_g,-0.3476449146756876,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,FT8,subject_signed_hedges_g,-0.24508392209560598,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Cz,subject_signed_hedges_g,0.26175166714601017,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,C3,subject_signed_hedges_g,-0.29883287991978774,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,C4,subject_signed_hedges_g,-0.2787334726083441,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,T3,subject_signed_hedges_g,-0.3917245905377451,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,T4,subject_signed_hedges_g,-0.23248616653515727,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,CP3,subject_signed_hedges_g,-0.2772346118416286,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,CP4,subject_signed_hedges_g,-0.28006048971521014,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,TP7,subject_signed_hedges_g,-0.3931600024658013,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,TP8,subject_signed_hedges_g,-0.30400213785701435,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Pz,subject_signed_hedges_g,-0.09105552270328536,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,P3,subject_signed_hedges_g,-0.03838245624684349,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,P4,subject_signed_hedges_g,-0.30138345342140005,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,T5,subject_signed_hedges_g,-0.22957036432596414,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,T6,subject_signed_hedges_g,-0.20244481787173202,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,Oz,subject_signed_hedges_g,0.061323309591432035,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,O1,subject_signed_hedges_g,-0.07731868591647331,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,11.0,8-30Hz,O2,subject_signed_hedges_g,0.025286042998272133,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Fp1,subject_signed_hedges_g,-0.1889946589256205,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Fp2,subject_signed_hedges_g,0.24254743431917478,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Fz,subject_signed_hedges_g,-0.2733850706911856,right-hand minus left-hand MI-window log bandpower
